openalex_id,paper_id,abstract_status,abstract_artifact,fulltext_html_status,fulltext_html_artifact,pdf_status,pdf_artifact,oa_url_cached,last_fetch_utc,notes
W4302004698,openalex:W4302004698,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4302004698.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9748624,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4302362532,openalex:W4302362532,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://arxiv.org/pdf/2210.03411,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4302552087,openalex:W4302552087,missing,research_ops/parsed/abstracts/openalex_abstracts_2017.jsonl,skipped_policy,,pending,,,2026-04-01T15:54:01Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4302760049,openalex:W4302760049,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4302760049.pdf,pending,,https://arxiv.org/pdf/2112.10541,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4302760526,openalex:W4302760526,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4302760526.pdf,pending,,https://arxiv.org/pdf/2112.10087,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4302763190,openalex:W4302763190,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4302763190.pdf,pending,,https://arxiv.org/pdf/2112.12506,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303182328,openalex:W4303182328,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4303182328.pdf,pending,,https://arxiv.org/pdf/2112.11700,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303182444,openalex:W4303182444,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4303182444.pdf,pending,,https://arxiv.org/pdf/2112.11895,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303414361,openalex:W4303414361,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4303414361.pdf,pending,,https://arxiv.org/pdf/2112.12965,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303414754,openalex:W4303414754,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4303414754.pdf,pending,,https://arxiv.org/pdf/2112.13182,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303418426,openalex:W4303418426,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4303418426.pdf,pending,,https://arxiv.org/pdf/2112.09574,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303446657,openalex:W4303446657,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4303471735,openalex:W4303471735,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4303471735.pdf,pending,,https://arxiv.org/pdf/2112.13047,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303520045,openalex:W4303520045,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4303520045.pdf,pending,,https://arxiv.org/pdf/2112.08122,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4303614670,openalex:W4303614670,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4304083970,openalex:W4304083970,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00536-x.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4304112108,openalex:W4304112108,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022001522/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4304112197,openalex:W4304112197,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,https://doi.org/10.1016/s2589-7500(22)00153-4,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4304112237,openalex:W4304112237,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022001911/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4304195579,openalex:W4304195579,ingested,research_ops/parsed/abstracts/openalex_abstracts_2024.jsonl,ingested,research_ops/cache/fulltext/T203_W4304195579.html,pending,,https://ars.els-cdn.com/content/image/1-s2.0-S0933365724000721-ga1_lrg.jpg,2026-04-01T13:53:11Z,T200 OpenAlex abstract layer; T203_fetched
W4304805788,openalex:W4304805788,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00701-x.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306194578,openalex:W4306194578,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306194603,openalex:W4306194603,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://arxiv.org/pdf/2210.08054,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306250152,openalex:W4306250152,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306381715,openalex:W4306381715,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4306381715.pdf,pending,,https://arxiv.org/pdf/2012.11073,2026-04-01T14:22:13Z,T200 OpenAlex abstract layer; T203_fetched
W4306403340,openalex:W4306403340,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s43588-022-00345-7.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306404329,openalex:W4306404329,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s43588-022-00346-6.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306405076,openalex:W4306405076,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306407394,openalex:W4306407394,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306410930,openalex:W4306410930,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00697-4.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306411207,openalex:W4306411207,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4306411207.html,pending,,https://ars.els-cdn.com/content/image/1-s2.0-S136184152200281X-ga1_lrg.jpg,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4306411765,openalex:W4306411765,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306411821,openalex:W4306411821,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306411861,openalex:W4306411861,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306411874,openalex:W4306411874,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s43588-022-00348-4.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306411975,openalex:W4306411975,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00544-x.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306412000,openalex:W4306412000,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306412048,openalex:W4306412048,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306412107,openalex:W4306412107,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306412149,openalex:W4306412149,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306412305,openalex:W4306412305,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00541-0.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306647851,openalex:W4306647851,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306648046,openalex:W4306648046,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4306648046.html,pending,,https://ars.els-cdn.com/content/image/1-s2.0-S1361841522002833-ga1_lrg.jpg,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4306649315,openalex:W4306649315,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022001923/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4306722800,openalex:W4306722800,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,https://doi.org/10.1016/s2589-7500(22)00188-1,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4306722812,openalex:W4306722812,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,https://doi.org/10.1016/s2589-7500(20)30270-3,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4306790271,openalex:W4306790271,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00699-2.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306790311,openalex:W4306790311,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00706-6.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306797744,openalex:W4306797744,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9814896,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306797749,openalex:W4306797749,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306797783,openalex:W4306797783,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9589925,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306846726,openalex:W4306846726,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00565-6.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306851515,openalex:W4306851515,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9590096,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306851531,openalex:W4306851531,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9589918,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306851567,openalex:W4306851567,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10084889/pdf/nihms-1834358.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306852332,openalex:W4306852332,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9867958,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306857316,openalex:W4306857316,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00698-3.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4306888818,openalex:W4306888818,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306893345,openalex:W4306893345,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4306931596,openalex:W4306931596,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4307027266,openalex:W4307027266,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00703-9.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307027608,openalex:W4307027608,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00554-9.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307027619,openalex:W4307027619,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00538-9.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307138871,openalex:W4307138871,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00705-7.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307285304,openalex:W4307285304,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s43588-022-00332-y.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307286094,openalex:W4307286094,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4307286264,openalex:W4307286264,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4307286264.html,pending,,https://doi.org/10.1038/s42256-022-00550-z,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4307286267,openalex:W4307286267,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s43588-022-00333-x.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307286813,openalex:W4307286813,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4307295433,openalex:W4307295433,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4307352732,openalex:W4307352732,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4307386048,openalex:W4307386048,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00710-w.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307399502,openalex:W4307399502,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022001893/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307399942,openalex:W4307399942,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022002114/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307401006,openalex:W4307401006,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022001935/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307401142,openalex:W4307401142,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022001716/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307407679,openalex:W4307407679,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00545-w.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307511335,openalex:W4307511335,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00707-5.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307568035,openalex:W4307568035,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4307652886,openalex:W4307652886,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W4307652886.pdf,pending,,https://arxiv.org/pdf/2112.05320,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W4307715697,openalex:W4307715697,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00547-8.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307722373,openalex:W4307722373,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00704-8.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307725221,openalex:W4307725221,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10246468/pdf/nihms-1846277.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307780828,openalex:W4307780828,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,https://doi.org/10.1016/j.cels.2022.10.005,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307824500,openalex:W4307824500,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S258975002200173X/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307840950,openalex:W4307840950,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,https://doi.org/10.1016/s2589-7500(22)00170-4,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307843508,openalex:W4307843508,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750022001686/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307846218,openalex:W4307846218,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00700-y.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307921997,openalex:W4307921997,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4307921997.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9745443,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4307923221,openalex:W4307923221,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00711-9.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4307923846,openalex:W4307923846,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4307923846.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9745444,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4307923847,openalex:W4307923847,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4307923847.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9745439,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4307930312,openalex:W4307930312,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4307930312.html,pending,,https://ars.els-cdn.com/content/image/1-s2.0-S1361841522003061-ga1_lrg.jpg,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4307965115,openalex:W4307965115,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,error,,pending,,https://doi.org/10.1016/s2589-7500(22)00194-7,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W4307972630,openalex:W4307972630,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,ingested,research_ops/cache/fulltext/T203_W4307972630.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/9615927,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W4308030862,openalex:W4308030862,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4308147354,openalex:W4308147354,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00713-7.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308148830,openalex:W4308148830,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W4308169948,openalex:W4308169948,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41591-022-02065-x.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308180157,openalex:W4308180157,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00717-3.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308188483,openalex:W4308188483,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/d41591-022-00106-z.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308188740,openalex:W4308188740,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00714-6.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308194052,openalex:W4308194052,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00716-4.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308257316,openalex:W4308257316,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41591-022-02091-9.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308308119,openalex:W4308308119,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10009820/pdf/nihms-1849827.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308342771,openalex:W4308342771,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-022-00718-2.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308432368,openalex:W4308432368,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s42256-022-00553-w.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308432400,openalex:W4308432400,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://eprints.gla.ac.uk/view/author/78432.html>,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W4308433477,openalex:W4308433477,missing,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://www.nature.com/articles/s41591-022-02099-1.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
